"sexo","edad","tiempo","fecha"
"1","(30,45]",75134.267001152,"11/03/2016"
"1","(45,60]",71877.2399990559,"11/03/2016"
"1","(60,Inf]",7683.24300026894,"11/03/2016"
"0","(0,18]",15120.9639999866,"12/03/2016"
"0","(18,30]",47198.7219996452,"12/03/2016"
"0","(30,45]",153107.178999662,"12/03/2016"
"0","(45,60]",99255.1400005817,"12/03/2016"
"0","(60,Inf]",57270.1059999466,"12/03/2016"
"1","(0,18]",3899.38700008392,"12/03/2016"
"1","(18,30]",28009.3489992619,"12/03/2016"
"1","(30,45]",107542.357999802,"12/03/2016"
"1","(45,60]",182755.779999971,"12/03/2016"
"1","(60,Inf]",7845.72399997711,"12/03/2016"
"0","(18,30]",54347.5420007706,"13/03/2016"
"0","(30,45]",176479.345999718,"13/03/2016"
"0","(45,60]",136611.755001307,"13/03/2016"
"0","(60,Inf]",121708.841001272,"13/03/2016"
"1","(0,18]",3788.18700003624,"13/03/2016"
"1","(18,30]",55180.3209993839,"13/03/2016"
"1","(30,45]",153384.225000143,"13/03/2016"
"1","(45,60]",166745.076999664,"13/03/2016"
"1","(60,Inf]",11822.1570000648,"13/03/2016"
"0","(0,18]",516.532999992371,"14/03/2016"
"0","(18,30]",86863.4020011425,"14/03/2016"
"0","(30,45]",299724.40199852,"14/03/2016"
"0","(45,60]",123818.294997931,"14/03/2016"
"0","(60,Inf]",98846.2059988976,"14/03/2016"
"1","(18,30]",42691.6510002613,"14/03/2016"
"1","(30,45]",91294.3560009003,"14/03/2016"
"1","(45,60]",78644.6029989719,"14/03/2016"
"1","(60,Inf]",5662.40799975395,"14/03/2016"
"0","(0,18]",6065.70399999619,"15/03/2016"
"0","(18,30]",54966.6579999924,"15/03/2016"
"0","(30,45]",149992.064997196,"15/03/2016"
"0","(45,60]",151237.122999907,"15/03/2016"
"0","(60,Inf]",88055.9070003033,"15/03/2016"
"1","(18,30]",31074.7429995537,"15/03/2016"
"1","(30,45]",105082.178999424,"15/03/2016"
"1","(45,60]",131143.393997431,"15/03/2016"
"1","(60,Inf]",10081.609000206,"15/03/2016"
"0","(0,18]",327.243999958038,"16/03/2016"
"0","(18,30]",38715.8689997196,"16/03/2016"
"0","(30,45]",139001.057000875,"16/03/2016"
"0","(45,60]",155846.605000019,"16/03/2016"
"0","(60,Inf]",121998.594998837,"16/03/2016"
"1","(18,30]",36397.1570000648,"16/03/2016"
"1","(30,45]",78787.5970001221,"16/03/2016"
"1","(45,60]",101170.925000191,"16/03/2016"
"1","(60,Inf]",4513.71899962425,"16/03/2016"
"0","(0,18]",7648.69699978828,"17/03/2016"
"0","(18,30]",68654.5290007591,"17/03/2016"
"0","(30,45]",211331.168001652,"17/03/2016"
"0","(45,60]",213095.463000059,"17/03/2016"
"0","(60,Inf]",72431.246999979,"17/03/2016"
"1","(18,30]",46190.2190005779,"17/03/2016"
"1","(30,45]",81100.2689993382,"17/03/2016"
"1","(45,60]",56633.680999279,"17/03/2016"
"1","(60,Inf]",3187.11400008202,"17/03/2016"
"0","(0,18]",6723.6880004406,"18/03/2016"
"0","(18,30]",32494.0569992065,"18/03/2016"
"0","(30,45]",118748.824001312,"18/03/2016"
"0","(45,60]",156002.516000748,"18/03/2016"
"0","(60,Inf]",49977.3259997368,"18/03/2016"
"1","(18,30]",12972.1339993477,"18/03/2016"
"1","(30,45]",97800.8320012093,"18/03/2016"
"1","(45,60]",32838.5380008221,"18/03/2016"
"1","(60,Inf]",7126.4289996624,"18/03/2016"
"0","(0,18]",675.210000038147,"19/03/2016"
"0","(18,30]",37137.0020005703,"19/03/2016"
"0","(30,45]",76342.5680003166,"19/03/2016"
"0","(45,60]",90393.6930010319,"19/03/2016"
"0","(60,Inf]",33902.4109995365,"19/03/2016"
"1","(18,30]",19958.6759996414,"19/03/2016"
"1","(30,45]",38388.0860004425,"19/03/2016"
"1","(45,60]",107042.469000101,"19/03/2016"
"0","(18,30]",5717.26399970055,"20/03/2016"
"0","(30,45]",33918.873000145,"20/03/2016"
"0","(45,60]",29732.9320001602,"20/03/2016"
"0","(60,Inf]",14667.2660002708,"20/03/2016"
"1","(18,30]",1344.8259999752,"20/03/2016"
"1","(30,45]",13638.5610001087,"20/03/2016"
"1","(45,60]",21982.0140001774,"20/03/2016"
"0","(0,18]",8086.20700025558,"21/03/2016"
"0","(18,30]",33615.9850008488,"21/03/2016"
"0","(30,45]",157768.170001507,"21/03/2016"
"0","(45,60]",109435.970999241,"21/03/2016"
"0","(60,Inf]",46484.2420005798,"21/03/2016"
"1","(18,30]",23673.8299999237,"21/03/2016"
"1","(30,45]",59400.8179998398,"21/03/2016"
"1","(45,60]",65033.1670005322,"21/03/2016"
"1","(60,Inf]",3966.16400003433,"21/03/2016"
"0","(0,18]",893.547000169754,"22/03/2016"
"0","(18,30]",48647.9499998093,"22/03/2016"
"0","(30,45]",122210.238999844,"22/03/2016"
"0","(45,60]",200936.317000866,"22/03/2016"
"0","(60,Inf]",101639.568999767,"22/03/2016"
"1","(18,30]",36690.4269995689,"22/03/2016"
"1","(30,45]",84361.7979998589,"22/03/2016"
"1","(45,60]",126424.147999525,"22/03/2016"
"1","(60,Inf]",4689.90100026131,"22/03/2016"
"0","(0,18]",5336.34699988365,"23/03/2016"
"0","(18,30]",27574.1039998531,"23/03/2016"
"0","(30,45]",116371.166001797,"23/03/2016"
"0","(45,60]",66868.8410000801,"23/03/2016"
"0","(60,Inf]",63284.1069998741,"23/03/2016"
"1","(18,30]",17517.5980000496,"23/03/2016"
"1","(30,45]",118492.254002094,"23/03/2016"
"1","(45,60]",44533.802999258,"23/03/2016"
"1","(60,Inf]",2554.33700037003,"23/03/2016"
"0","(0,18]",527.626000165939,"24/03/2016"
"0","(18,30]",38470.4330005646,"24/03/2016"
"0","(30,45]",63253.1839995384,"24/03/2016"
"0","(45,60]",140664.744000912,"24/03/2016"
"0","(60,Inf]",79636.4730007648,"24/03/2016"
"1","(18,30]",68962.9349999428,"24/03/2016"
"1","(30,45]",93414.6640002728,"24/03/2016"
"1","(45,60]",52485.3750002384,"24/03/2016"
"1","(60,Inf]",11644.8370001316,"24/03/2016"
"0","(0,18]",6196.50699996948,"25/03/2016"
"0","(18,30]",1626.14599990845,"25/03/2016"
"0","(30,45]",14651.4979999065,"25/03/2016"
"0","(45,60]",25222.2219994068,"25/03/2016"
"0","(60,Inf]",3012.30599999428,"25/03/2016"
"1","(18,30]",8231.90999984741,"25/03/2016"
"1","(30,45]",6132.72299981117,"25/03/2016"
"1","(45,60]",8970.21900010109,"25/03/2016"
"1","(60,Inf]",702.860000133514,"25/03/2016"
"0","(0,18]",3113.22300004959,"26/03/2016"
"0","(18,30]",4801.57000041008,"26/03/2016"
"0","(30,45]",68388.1140003204,"26/03/2016"
"0","(45,60]",15343.0960006714,"26/03/2016"
"0","(60,Inf]",19121.776999712,"26/03/2016"
"1","(18,30]",4503.9350001812,"26/03/2016"
"1","(30,45]",6582.22200012207,"26/03/2016"
"1","(45,60]",12350.5940001011,"26/03/2016"
"1","(60,Inf]",1128.64400005341,"26/03/2016"
"0","(0,18]",552.210000038147,"27/03/2016"
"0","(18,30]",22131.6209998131,"27/03/2016"
"0","(30,45]",151957.848000765,"27/03/2016"
"0","(45,60]",80872.1789999008,"27/03/2016"
"0","(60,Inf]",22359.7089996338,"27/03/2016"
"1","(18,30]",19507.9620001316,"27/03/2016"
"1","(30,45]",35672.2889997959,"27/03/2016"
"1","(45,60]",36157.3669998646,"27/03/2016"
"1","(60,Inf]",1575.6899998188,"27/03/2016"
"0","(18,30]",49602.1989996433,"28/03/2016"
"0","(30,45]",121834.999998808,"28/03/2016"
"0","(45,60]",105329.340000153,"28/03/2016"
"0","(60,Inf]",43284.3579993248,"28/03/2016"
"1","(18,30]",35468.3810009956,"28/03/2016"
"1","(30,45]",84253.5929999352,"28/03/2016"
"1","(45,60]",109333.423001051,"28/03/2016"
"1","(60,Inf]",3850.72700023651,"28/03/2016"
"0","(0,18]",593.370000123978,"29/03/2016"
"0","(18,30]",5267.84700012207,"29/03/2016"
"0","(30,45]",29468.4979996681,"29/03/2016"
"0","(45,60]",9269.49800014496,"29/03/2016"
"0","(60,Inf]",190809.588000298,"29/03/2016"
"1","(18,30]",4747.90400004387,"29/03/2016"
"1","(30,45]",4885.04899978638,"29/03/2016"
"1","(45,60]",12447.1660003662,"29/03/2016"
"1","(60,Inf]",273.692999839783,"29/03/2016"
"0","(30,45]",148070.35199976,"30/03/2016"
"0","(45,60]",817.72400021553,"30/03/2016"
"1","(30,45]",68542.5599999428,"30/03/2016"
"1","(45,60]",53827.1099996567,"30/03/2016"
"0","(18,30]",67612.3330011368,"31/03/2016"
"0","(30,45]",193580.551997423,"31/03/2016"
"0","(45,60]",175788.341999054,"31/03/2016"
"0","(60,Inf]",57664.8199989796,"31/03/2016"
"1","(18,30]",35061.1700000763,"31/03/2016"
"1","(30,45]",46714.1410012245,"31/03/2016"
"1","(45,60]",48999.0370001793,"31/03/2016"
"1","(60,Inf]",9105.14199972153,"31/03/2016"
"0","(0,18]",32741.8079998493,"01/04/2016"
"0","(18,30]",51297.1019997597,"01/04/2016"
"0","(30,45]",147402.986000299,"01/04/2016"
"0","(45,60]",144762.980000019,"01/04/2016"
"0","(60,Inf]",89223.0260000229,"01/04/2016"
"1","(18,30]",39512.5470001698,"01/04/2016"
"1","(30,45]",84103.8529994488,"01/04/2016"
"1","(45,60]",68839.909999609,"01/04/2016"
"1","(60,Inf]",30874.0859999657,"01/04/2016"
"0","(0,18]",1308.8599998951,"02/04/2016"
"0","(18,30]",15127.1439990997,"02/04/2016"
"0","(30,45]",50549.7190003395,"02/04/2016"
"0","(45,60]",27136.3469998837,"02/04/2016"
"0","(60,Inf]",19776.9760000706,"02/04/2016"
"1","(18,30]",11049.5740001202,"02/04/2016"
"1","(30,45]",21947.6529996395,"02/04/2016"
"1","(45,60]",39786.9309999943,"02/04/2016"
"1","(60,Inf]",4646.42300009727,"02/04/2016"
"0","(0,18]",1269.87400007248,"03/04/2016"
"0","(18,30]",5256.07099938393,"03/04/2016"
"0","(30,45]",138947.950000286,"03/04/2016"
"0","(45,60]",47176.5540006161,"03/04/2016"
"0","(60,Inf]",19811.7789998055,"03/04/2016"
"1","(18,30]",5047.23700022697,"03/04/2016"
"1","(30,45]",15782.7540004253,"03/04/2016"
"1","(45,60]",65130.9229998589,"03/04/2016"
"1","(60,Inf]",389.023000001907,"03/04/2016"
"0","(18,30]",69266.4929988384,"04/04/2016"
"0","(30,45]",82327.2830016613,"04/04/2016"
"0","(45,60]",76452.6420025826,"04/04/2016"
"0","(60,Inf]",41637.8210010529,"04/04/2016"
"1","(18,30]",18517.8299992085,"04/04/2016"
"1","(30,45]",134831.135000944,"04/04/2016"
"1","(45,60]",45636.3639991283,"04/04/2016"
"1","(60,Inf]",3381.23399996758,"04/04/2016"
"0","(0,18]",13705.9960002899,"05/04/2016"
"0","(18,30]",85223.2610013485,"05/04/2016"
"0","(30,45]",200137.912997007,"05/04/2016"
"0","(45,60]",181758.890000582,"05/04/2016"
"0","(60,Inf]",100033.779999018,"05/04/2016"
"1","(18,30]",47048.0530004501,"05/04/2016"
"1","(30,45]",170001.612000227,"05/04/2016"
"1","(45,60]",69485.8580014706,"05/04/2016"
"1","(60,Inf]",3382.89100003242,"05/04/2016"
"0","(0,18]",802.503000020981,"06/04/2016"
"0","(18,30]",58766.7919995785,"06/04/2016"
"0","(30,45]",139899.223998547,"06/04/2016"
"0","(45,60]",117322.485998869,"06/04/2016"
"0","(60,Inf]",80937.8229997158,"06/04/2016"
"1","(18,30]",29355.1579995155,"06/04/2016"
"1","(30,45]",57894.6380000114,"06/04/2016"
"1","(45,60]",57369.2530009747,"06/04/2016"
"1","(60,Inf]",10642.6610002518,"06/04/2016"
"0","(0,18]",5137.54699969292,"07/04/2016"
"0","(18,30]",57232.5500001907,"07/04/2016"
"0","(30,45]",184047.246000051,"07/04/2016"
"0","(45,60]",140128.147001982,"07/04/2016"
"0","(60,Inf]",63862.0919992924,"07/04/2016"
"1","(18,30]",52714.6000006199,"07/04/2016"
"1","(30,45]",59603.2859990597,"07/04/2016"
"1","(45,60]",53778.6539993286,"07/04/2016"
"1","(60,Inf]",5873.26900029182,"07/04/2016"
"0","(0,18]",823.949999809265,"08/04/2016"
"0","(18,30]",46653.8160009384,"08/04/2016"
"0","(30,45]",124801.239998102,"08/04/2016"
"0","(45,60]",133781.343998432,"08/04/2016"
"0","(60,Inf]",119412.011999607,"08/04/2016"
"1","(18,30]",21315.4919996262,"08/04/2016"
"1","(30,45]",55366.4239988327,"08/04/2016"
"1","(45,60]",58327.6589996815,"08/04/2016"
"1","(60,Inf]",10981.2690000534,"08/04/2016"
"0","(0,18]",20094.2790000439,"09/04/2016"
"0","(18,30]",340523.773999691,"09/04/2016"
"0","(30,45]",106413.769000769,"09/04/2016"
"0","(45,60]",95534.5929987431,"09/04/2016"
"0","(60,Inf]",55820.6969997883,"09/04/2016"
"1","(18,30]",38225.6729996204,"09/04/2016"
"1","(30,45]",55532.9369995594,"09/04/2016"
"1","(45,60]",28215.4089996815,"09/04/2016"
"1","(60,Inf]",3538.59300017357,"09/04/2016"
"0","(0,18]",712.092999696732,"10/04/2016"
"0","(18,30]",6606.80999994278,"10/04/2016"
"0","(30,45]",49607.2239995003,"10/04/2016"
"0","(45,60]",131218.719999552,"10/04/2016"
"0","(60,Inf]",14072.3289999962,"10/04/2016"
"1","(18,30]",727.972999811172,"10/04/2016"
"1","(30,45]",821.835999965668,"10/04/2016"
"1","(45,60]",7230.60100030899,"10/04/2016"
"0","(0,18]",1022.33299994469,"11/04/2016"
"0","(18,30]",60056.6850001812,"11/04/2016"
"0","(30,45]",152478.31499815,"11/04/2016"
"0","(45,60]",55399.3039984703,"11/04/2016"
"0","(60,Inf]",32893.7790002823,"11/04/2016"
"1","(18,30]",16979.8020009995,"11/04/2016"
"1","(30,45]",36562.8280007839,"11/04/2016"
"1","(45,60]",28632.8459990025,"11/04/2016"
"1","(60,Inf]",4699.12699985504,"11/04/2016"
"0","(0,18]",11742.6019997597,"12/04/2016"
"0","(18,30]",30057.2110002041,"12/04/2016"
"0","(30,45]",108314.157999277,"12/04/2016"
"0","(45,60]",68416.5809988976,"12/04/2016"
"0","(60,Inf]",41044.1659989357,"12/04/2016"
"1","(18,30]",11896.1990001202,"12/04/2016"
"1","(30,45]",34116.5130004883,"12/04/2016"
"1","(45,60]",22314.5820002556,"12/04/2016"
"1","(60,Inf]",1968.81399989128,"12/04/2016"
"0","(0,18]",952.992999792099,"13/04/2016"
"0","(18,30]",70611.454000473,"13/04/2016"
"0","(30,45]",123820.13000083,"13/04/2016"
"0","(45,60]",96670.7769989967,"13/04/2016"
"0","(60,Inf]",28794.9819996357,"13/04/2016"
"1","(18,30]",26252.5839998722,"13/04/2016"
"1","(30,45]",38744.3919992447,"13/04/2016"
"1","(45,60]",28795.9290001392,"13/04/2016"
"1","(60,Inf]",110696.019999981,"13/04/2016"
"0","(0,18]",14733.8310005665,"14/04/2016"
"0","(18,30]",95402.2300007343,"14/04/2016"
"0","(30,45]",165025.293001175,"14/04/2016"
"0","(45,60]",183123.476999283,"14/04/2016"
"0","(60,Inf]",55449.5600008965,"14/04/2016"
"1","(18,30]",30815.6920008659,"14/04/2016"
"1","(30,45]",78841.3500001431,"14/04/2016"
"1","(45,60]",77008.1129999161,"14/04/2016"
"1","(60,Inf]",6323.2380001545,"14/04/2016"
"0","(0,18]",13501.8039999008,"15/04/2016"
"0","(18,30]",20369.7089998722,"15/04/2016"
"0","(30,45]",78004.3330006599,"15/04/2016"
"0","(45,60]",83389.2189991474,"15/04/2016"
"0","(60,Inf]",30771.313999176,"15/04/2016"
"1","(18,30]",6772.28399968147,"15/04/2016"
"1","(30,45]",86254.2479994297,"15/04/2016"
"1","(45,60]",24275.8480005264,"15/04/2016"
"1","(60,Inf]",2616.35399961472,"15/04/2016"
"0","(18,30]",8776.39300012589,"16/04/2016"
"0","(30,45]",70154.3629999161,"16/04/2016"
"0","(45,60]",1918.8869998455,"16/04/2016"
"0","(60,Inf]",2486.00300002098,"16/04/2016"
"1","(18,30]",1764.10299992561,"16/04/2016"
"1","(30,45]",852.118000268936,"16/04/2016"
"1","(45,60]",11858.5980000496,"16/04/2016"
"0","(0,18]",2140.47000002861,"17/04/2016"
"0","(18,30]",96116.1469993591,"17/04/2016"
"0","(30,45]",321392.228999853,"17/04/2016"
"0","(45,60]",195898.926000357,"17/04/2016"
"0","(60,Inf]",64950.7790007591,"17/04/2016"
"1","(18,30]",72258.0959999561,"17/04/2016"
"1","(30,45]",256702.571998596,"17/04/2016"
"1","(45,60]",90683.2750003338,"17/04/2016"
"1","(60,Inf]",14010.3690001965,"17/04/2016"
"0","(18,30]",54866.1299993992,"18/04/2016"
"0","(30,45]",186196.080000401,"18/04/2016"
"0","(45,60]",426221.279997587,"18/04/2016"
"0","(60,Inf]",90536.8399991989,"18/04/2016"
"1","(18,30]",38343.784001112,"18/04/2016"
"1","(30,45]",88861.0519990921,"18/04/2016"
"1","(45,60]",105716.334000826,"18/04/2016"
"1","(60,Inf]",11732.6089997292,"18/04/2016"
"0","(0,18]",11025.7100000381,"19/04/2016"
"0","(18,30]",31064.9000000954,"19/04/2016"
"0","(30,45]",133776.779999733,"19/04/2016"
"0","(45,60]",76515.6019997597,"19/04/2016"
"0","(60,Inf]",72164.209000349,"19/04/2016"
"1","(18,30]",20311.0990006924,"19/04/2016"
"1","(30,45]",31888.4959993362,"19/04/2016"
"1","(45,60]",36558.1509997845,"19/04/2016"
"1","(60,Inf]",6529.4610004425,"19/04/2016"
"0","(0,18]",1646.57999992371,"20/04/2016"
"0","(18,30]",72106.1230027676,"20/04/2016"
"0","(30,45]",184847.269000769,"20/04/2016"
"0","(45,60]",260475.765999317,"20/04/2016"
"0","(60,Inf]",140969.877000093,"20/04/2016"
"1","(0,18]",1554.78699994087,"20/04/2016"
"1","(18,30]",50974.7089998722,"20/04/2016"
"1","(30,45]",109614.460999966,"20/04/2016"
"1","(45,60]",107703.051999569,"20/04/2016"
"1","(60,Inf]",16003.4880003929,"20/04/2016"
"0","(0,18]",11531.2440001965,"21/04/2016"
"0","(18,30]",63986.6229989529,"21/04/2016"
"0","(30,45]",130123.187001467,"21/04/2016"
"0","(45,60]",116644.295999527,"21/04/2016"
"0","(60,Inf]",65241.9750006199,"21/04/2016"
"1","(18,30]",31369.8890004158,"21/04/2016"
"1","(30,45]",55115.9399998188,"21/04/2016"
"1","(45,60]",79901.2499988079,"21/04/2016"
"1","(60,Inf]",4679.71299958229,"21/04/2016"
"0","(0,18]",29232.615000248,"22/04/2016"
"0","(18,30]",69547.3579998016,"22/04/2016"
"0","(30,45]",151160.499998569,"22/04/2016"
"0","(45,60]",116566.477999926,"22/04/2016"
"0","(60,Inf]",83885.6600010395,"22/04/2016"
"1","(18,30]",27787.4350001812,"22/04/2016"
"1","(30,45]",62247.6090006828,"22/04/2016"
"1","(45,60]",78163.8779995441,"22/04/2016"
"1","(60,Inf]",13478.4289999008,"22/04/2016"
"0","(0,18]",514.039999961853,"23/04/2016"
"0","(18,30]",29721.2969994545,"23/04/2016"
"0","(30,45]",125466.621001005,"23/04/2016"
"0","(45,60]",89750.6740016937,"23/04/2016"
"0","(60,Inf]",70222.8129992485,"23/04/2016"
"1","(18,30]",30671.3649992943,"23/04/2016"
"1","(30,45]",62064.7639985085,"23/04/2016"
"1","(45,60]",85796.3190000057,"23/04/2016"
"1","(60,Inf]",10714.4560000896,"23/04/2016"
"0","(0,18]",3190.09699988365,"24/04/2016"
"0","(18,30]",27209.9179997444,"24/04/2016"
"0","(30,45]",188387.76099968,"24/04/2016"
"0","(45,60]",165502.819999695,"24/04/2016"
"0","(60,Inf]",77048.0390000343,"24/04/2016"
"1","(0,18]",2716.44000005722,"24/04/2016"
"1","(18,30]",69526.2620003223,"24/04/2016"
"1","(30,45]",123443.568999529,"24/04/2016"
"1","(45,60]",135184.313999653,"24/04/2016"
"1","(60,Inf]",11653.5939996243,"24/04/2016"
"0","(0,18]",526.796000003815,"25/04/2016"
"0","(18,30]",64159.5469994545,"25/04/2016"
"0","(30,45]",214332.577998877,"25/04/2016"
"0","(45,60]",146797.507999659,"25/04/2016"
"0","(60,Inf]",120878.105998755,"25/04/2016"
"1","(0,18]",2589.83700013161,"25/04/2016"
"1","(18,30]",55257.2710001469,"25/04/2016"
"1","(30,45]",141058.646001101,"25/04/2016"
"1","(45,60]",110475.450999498,"25/04/2016"
"1","(60,Inf]",16882.1719999313,"25/04/2016"
"0","(0,18]",604.313000202179,"26/04/2016"
"0","(18,30]",44252.5230009556,"26/04/2016"
"0","(30,45]",187971.63999939,"26/04/2016"
"0","(45,60]",215146.312000036,"26/04/2016"
"0","(60,Inf]",79634.1360006332,"26/04/2016"
"1","(18,30]",42636.0279996395,"26/04/2016"
"1","(30,45]",127758.019000769,"26/04/2016"
"1","(45,60]",86147.588000536,"26/04/2016"
"1","(60,Inf]",8520.64800047874,"26/04/2016"
"0","(0,18]",664.394000053406,"27/04/2016"
"0","(18,30]",42534.9649996758,"27/04/2016"
"0","(30,45]",162689.560001373,"27/04/2016"
"0","(45,60]",143249.131999016,"27/04/2016"
"0","(60,Inf]",82441.1320004463,"27/04/2016"
"1","(0,18]",1210.33299994469,"27/04/2016"
"1","(18,30]",37523.3900008202,"27/04/2016"
"1","(30,45]",173249.898000479,"27/04/2016"
"1","(45,60]",87180.911999464,"27/04/2016"
"1","(60,Inf]",11757.7300004959,"27/04/2016"
"0","(0,18]",512.139999866486,"28/04/2016"
"0","(18,30]",57125.7880001068,"28/04/2016"
"0","(30,45]",210506.654998541,"28/04/2016"
"0","(45,60]",151771.722997904,"28/04/2016"
"0","(60,Inf]",84966.0730001926,"28/04/2016"
"1","(0,18]",1295.63999986649,"28/04/2016"
"1","(18,30]",45927.75,"28/04/2016"
"1","(30,45]",77442.7049975395,"28/04/2016"
"1","(45,60]",87229.7500014305,"28/04/2016"
"1","(60,Inf]",34797.044999361,"28/04/2016"
"0","(0,18]",419.951000213623,"29/04/2016"
"0","(18,30]",61920.1699986458,"29/04/2016"
"0","(30,45]",151245.115001678,"29/04/2016"
"0","(45,60]",125154.263997793,"29/04/2016"
"0","(60,Inf]",88171.5050005913,"29/04/2016"
"1","(18,30]",24065.153999567,"29/04/2016"
"1","(30,45]",102232.007998943,"29/04/2016"
"1","(45,60]",71770.8790009022,"29/04/2016"
"1","(60,Inf]",12285.7630002499,"29/04/2016"
"0","(18,30]",33598.6789996624,"30/04/2016"
"0","(30,45]",102058.178999424,"30/04/2016"
"0","(45,60]",110984.067000389,"30/04/2016"
"0","(60,Inf]",57110.599998951,"30/04/2016"
"1","(18,30]",29399.9910001755,"30/04/2016"
"1","(30,45]",66549.7450003624,"30/04/2016"
"1","(45,60]",80529.5889997482,"30/04/2016"
"1","(60,Inf]",663.976000070572,"30/04/2016"
"0","(18,30]",407164.760999203,"01/05/2016"
"0","(30,45]",106594.346000195,"01/05/2016"
"0","(45,60]",145871.28900075,"01/05/2016"
"0","(60,Inf]",41763.813999176,"01/05/2016"
"1","(18,30]",21973.5579991341,"01/05/2016"
"1","(30,45]",132159.413001537,"01/05/2016"
"1","(45,60]",111715.343000889,"01/05/2016"
"1","(60,Inf]",23308.861000061,"01/05/2016"
"0","(0,18]",19.2929999828339,"02/05/2016"
"0","(18,30]",73129.7580006123,"02/05/2016"
"0","(30,45]",174912.647999287,"02/05/2016"
"0","(45,60]",189032.367999315,"02/05/2016"
"0","(60,Inf]",143275.280999899,"02/05/2016"
"1","(18,30]",65888.6749989986,"02/05/2016"
"1","(30,45]",129630.739000559,"02/05/2016"
"1","(45,60]",112440.579000711,"02/05/2016"
"1","(60,Inf]",23153.3990004063,"02/05/2016"
"0","(0,18]",909.223999977112,"03/05/2016"
"0","(18,30]",113594.063998461,"03/05/2016"
"0","(30,45]",274679.532999754,"03/05/2016"
"0","(45,60]",171204.94500041,"03/05/2016"
"0","(60,Inf]",113936.160999537,"03/05/2016"
"1","(18,30]",48671.0820007324,"03/05/2016"
"1","(30,45]",220911.414000511,"03/05/2016"
"1","(45,60]",100966.605998516,"03/05/2016"
"1","(60,Inf]",14409.3299996853,"03/05/2016"
"0","(0,18]",557.884000062943,"04/05/2016"
"0","(18,30]",113558.144001245,"04/05/2016"
"0","(30,45]",404220.776997328,"04/05/2016"
"0","(45,60]",186930.306001186,"04/05/2016"
"0","(60,Inf]",119007.541999578,"04/05/2016"
"1","(0,18]",1242.1970000267,"04/05/2016"
"1","(18,30]",62422.5230007172,"04/05/2016"
"1","(30,45]",245654.963000059,"04/05/2016"
"1","(45,60]",159462.217999458,"04/05/2016"
"1","(60,Inf]",11666.6669998169,"04/05/2016"
"0","(0,18]",8293.83000016212,"05/05/2016"
"0","(18,30]",56563.0420000553,"05/05/2016"
"0","(30,45]",144007.680001497,"05/05/2016"
"0","(45,60]",113124.416999817,"05/05/2016"
"0","(60,Inf]",98873.9319999218,"05/05/2016"
"1","(18,30]",78400.5160000324,"05/05/2016"
"1","(30,45]",77990.7859997749,"05/05/2016"
"1","(45,60]",59714.8329999447,"05/05/2016"
"1","(60,Inf]",9118.66899967194,"05/05/2016"
"0","(0,18]",6584.8170003891,"06/05/2016"
"0","(18,30]",42884.2510001659,"06/05/2016"
"0","(30,45]",94249.2589976788,"06/05/2016"
"0","(45,60]",53591.7030000687,"06/05/2016"
"0","(60,Inf]",104897.452000141,"06/05/2016"
"1","(18,30]",28385.6310002804,"06/05/2016"
"1","(30,45]",35510.3690004349,"06/05/2016"
"1","(45,60]",33498.6279997826,"06/05/2016"
"1","(60,Inf]",88872.9720001221,"06/05/2016"
"0","(0,18]",2219.75300002098,"07/05/2016"
"0","(18,30]",21953.8040006161,"07/05/2016"
"0","(30,45]",51384.7370011806,"07/05/2016"
"0","(45,60]",46517.8759999275,"07/05/2016"
"0","(60,Inf]",37130.117000103,"07/05/2016"
"1","(18,30]",15220.1750011444,"07/05/2016"
"1","(30,45]",55933.6840002537,"07/05/2016"
"1","(45,60]",69519.4359998703,"07/05/2016"
"1","(60,Inf]",872.920000076294,"07/05/2016"
"0","(0,18]",585.786999940872,"08/05/2016"
"0","(18,30]",30278.5329990387,"08/05/2016"
"0","(30,45]",65975.898999691,"08/05/2016"
"0","(45,60]",66867.2970006466,"08/05/2016"
"0","(60,Inf]",65760.3410003185,"08/05/2016"
"1","(18,30]",15536.6829998493,"08/05/2016"
"1","(30,45]",59630.9170000553,"08/05/2016"
"1","(45,60]",52144.4369997978,"08/05/2016"
"1","(60,Inf]",8419.92899990082,"08/05/2016"
"0","(18,30]",44590.6309995651,"09/05/2016"
"0","(30,45]",128901.652000427,"09/05/2016"
"0","(45,60]",170826.11399889,"09/05/2016"
"0","(60,Inf]",123184.630000353,"09/05/2016"
"1","(18,30]",23149.718000412,"09/05/2016"
"1","(30,45]",61526.8370018005,"09/05/2016"
"1","(45,60]",65402.9139993191,"09/05/2016"
"1","(60,Inf]",11249.6419994831,"09/05/2016"
"0","(18,30]",48296.4040007591,"10/05/2016"
"0","(30,45]",107116.436000347,"10/05/2016"
"0","(45,60]",114269.219001532,"10/05/2016"
"0","(60,Inf]",62557.873000145,"10/05/2016"
"1","(18,30]",20823.7889995575,"10/05/2016"
"1","(30,45]",89906.6090004444,"10/05/2016"
"1","(45,60]",95758.9680011272,"10/05/2016"
"1","(60,Inf]",52864.2770006657,"10/05/2016"
"0","(0,18]",347.947000026703,"11/05/2016"
"0","(18,30]",57827.0099992752,"11/05/2016"
"0","(30,45]",214157.53999877,"11/05/2016"
"0","(45,60]",167392.620997667,"11/05/2016"
"0","(60,Inf]",88847.5759999752,"11/05/2016"
